SampleName,FullSampleID,Fraction,Date_206Pb238U_Th,Date_206Pb238U_Th_2sigma,Date_207Pb235U,Date_207Pb235U_2sigma,Date_207Pb206Pb_Th,Date_207Pb206Pb_Th_2sigma,Pbrad,Pbc,Pbrad_Pbc,Th_U,Th_U_magma,Ratio_206Pb204Pb,Ratio_208Pb206Pb,Ratio_206Pb238U,Ratio_206Pb238U_2sigma,Ratio_207Pb235U,Ratio_207Pb235U_2sigma,Ratio_207Pb206Pb,Ratio_207Pb206Pb_2sigma,Corr_coef
RBCW,RBCW-Greenbole,z8,1666.115057,311.83719293594240 ,2201.528819,467.203428354991320,2745.5631, 727.71064454283100 ,0.04893221129648371850570398096722941482351493635801599238572348849902712,0.41132752836025077353767214069139076467774477777603682411419030350097288,0.118961674,-0.021114611,-0.063982539,26.01416384,-0.006177983,0.294917966,21.22705495202260 ,7.742320497,51.95551917025780 ,0.190486399,44.30474730993240 ,0.5381686117325676
RBCW,RBCW-Greenbole,z10,528.1479164,0.543083015,526.5210554,6.286003525,519.4735312,  32.67850906919173,5.73450718086351546719179936429993995707371172665368722775438196379528112,0.36263934588086138012007511447359463940433484421839010320037342820471888,15.8132515,1.450345658,4.395058326,792.1260273,0.451746004,0.085367353,0.107108974,0.679580839,1.530046028,0.057762153,1.488537911,0.4140241500416722
RBCW,RBCW-Greenbole,z11,65.76358279,0.455435907,60.87316927, 11.16443825834493,-127.4981461, 457.779484328870480,1.583412780149519283214870967315055207193871058859310705048441965492224,1.086240766089095311419331276604401532634676483780536661143481234507776,1.457699646,0.865363855,2.621957671,100.1772584,0.276549961,0.010242457,0.698180528,0.061784455,18.895748882822880,0.043769254,18.528764008496660,0.5389602015374403
RBCW,RBCW2,z1,65.60696757,0.348102281,60.75557744,8.174097587,-126.4992838,335.333923235939320,0.70117632216242454971319557990436533135918525864323311924556326253413660,0.32611659786127469652615154315676182043048438870227722432307529746586340,2.150078612,1.103558033,3.34403417,132.3256738,0.352675101,0.010217912,0.534530951,0.061661496,13.860596285111560,0.043786918,13.575750286668220,0.5466256962992783
RBCW,RBCW2,z2,1498.89862,1.150093876,1501.968631,1.325656632,1506.302412,2.248574574,93.9825431659856173227517370993419567940296730149502513452298475408864,0.2346697896984699156591622780075073763951107890952345273075924591136,400.4884621,0.506394762,1.534512572,23837.18352,0.149555759,0.261760119,0.085988258,3.389493331,0.169075526,0.093955841,0.114534407,0.7502530597678582
RBCW,RBCW2,z3,65.8866797,0.09852187,66.24057875, 2.147951808143240,79.04278501, 77.785936721427540,1.28886976714395791459455357777829375297713700802602434676684921149221912,0.16060683701146037352037526011299012560785832696417686755471818050778088,8.024999378,0.977549071,2.962023246,454.5787098,0.312399033,0.010261748,0.149591061,0.067412007, 3.349572999170800,0.047665967, 3.274803471839040,0.5155324233596259
RBCW,RBCW2,z4,65.90668852,0.094411375,66.21824488,1.995755499,77.49056934, 72.352062255796160,1.46166631878285992621386161501641794818426177339578195825668504465882368,0.17665630001578183595515693750274068463892545191228037326158324334117632,8.274068452,0.840115918,2.545429807,483.2359719,0.268478619,0.010264884,0.142826628,0.067388529, 3.113249856003820,0.047634809, 3.045030084160760,0.49416812822837325
RBCW,RBCW2,z5,65.82343458,0.071751134,66.23297209,1.358621366,81.05302453, 49.079812292642940,2.44145510854782744283573883887491472406142510472663789225318884098380260,0.19120447004639896481729283609812765410576829968292642188675331901619740,12.76881816,0.967139113,2.930465982,714.0030509,0.309073649,0.010251836,0.108246557,0.067404011, 2.118905652859120,0.047706392, 2.066837049739620,0.49836851552041045
RBCW,RBCW2,z6,65.62927847,0.140913679,64.27838651,3.229717321,14.26514185,121.937653560878560,1.05939098954781535399488858518823436506678975868083504178618231845661824,0.20113550689922342924224682701544631501357735970344522373481646554338176,5.267051084,0.964863452,2.923566742,305.87034,0.308350591,0.010221409,0.215655665,0.065351263, 5.185294691154600,0.04639121, 5.071554581309440,0.541957561
RBCW,RBCW2,z7,65.86539227,0.079227494,65.97546606,1.665751667,69.96944793, 60.742276191824340,2.29786864823334069191382287138560475110317107622820447340511470284538880,0.24090233049821998859271599083335344940604953555986739122609937715461120,9.538590363,0.713940588,2.163008527,571.3763391,0.228157003,0.010258412,0.118654977,0.067133346, 2.607718696274400,0.047484365, 2.552635216309720,0.4803877348685752
RBCW,RBCW2,z8,66.13497908,0.040461407,66.16990314,0.645343411,67.43296349, 23.46803749154798,8.07789453798715371797459419020340127087042315484616887361102427828319840,0.32052862219473961396836134793658530202880353935888331388988516171680160,25.20178848,0.797082805,2.41499837,1449.150625,0.254722324,0.010300662,0.057391255,0.067337713,1.007405838,0.047433558,0.985114571,0.4035394133882766
RBCW,RBCW2,z9,65.88919611,0.112699977,65.62029472,2.303043579,55.82553203, 84.48492580108676,1.12782260650326325565341579629126126842996024140602935297370727399833900,0.14712989063139794969088398989171718268305275072441153598528512600166100,7.665489328,1.093052286,3.312183364,424.0987775,0.349310779,0.010262142,0.171550557,0.066760139, 3.624280434215480,0.047203229, 3.541470994856380,0.5000216028160416
RBCW,RBCW2,z10,64.91308198,0.784231229,60.2873146,19.179664290542220,-119.7942833,792.483613665150520,0.52453809738960715657056303464962457533939239341408480482950300162304800,0.60822068612502605958796179401890277321373348986742535912647779837695200,0.862414103,0.954510129,2.8921787,65.82225995,0.305057213,0.010109178,1.218025352,0.061172004,32.76756457337900 ,0.043906552,32.12446159743920 ,0.5413796862068427
RBCW,RBCW2,z12,65.66546538,0.40076873,62.27585102,9.737030815,-66.15805343,385.70430567805220 ,0.66414821045038761412496088729400809196880076371755890453729755916335904,0.40141276894435413372993092484623699672262885731634725596331690483664096,1.654526866,0.817197914,2.475963501,112.21608,0.261159039,0.01022708,0.615256522,0.063252251,16.119700237289800,0.044876275,15.797646973414720,0.5372477840810636
RBCX,RBCX2,z3,967.5379094,0.370926773,968.3543764,0.773907921,970.2079107,2.3603565,33.03426716391288089719054669729602023444323155868614691108292838353737872,0.16135257195082638039844814712919934767669978567821968787878316846262128,204.7334403,0.671107098,2.033629943,11885.30466,0.204096928,0.161926687,0.041254293,1.595252482,0.12399654,0.071483117,0.111065125,0.36110019378497654
RBCX,RBCX2,z6,940.4663434,0.573814838,942.2467291,1.487588961,946.4103303,4.846225504,16.49214439975004571973215554175983152128432802708085129734177271616531072,0.23675005518743293855910976604362408310017075481298561528433403583468928,69.66057257,0.18586978,0.563225763,4592.190404,0.056610431,0.157057387,0.065273892,1.52937362,0.242299449,0.070655782,0.234357171,0.2212707351140792
RBCY,RBCY,z2,65.70832122,0.456373244,66.20029556,5.916683276,84.01848924, 213.298736637624320,0.34624502635394452101277586646501782996386175241289073554894003965583368,0.11555101149610746153507730631564512725046005212880654327331832834416632,2.996469022,0.849517595,2.573925754,186.4521948,0.271486916,0.010233796,0.699080191,0.067369661, 9.232066080164860,0.047766305, 8.988541279390120,0.3815348203538514
RBCY,RBCY,z3,65.6242564,1.416140052,61.82363893,31.07767337959152,-82.98487047,1240.42692695587020 ,0.6485892062729359947624192534939440840245650513169806477133963072769856,1.2251302570561283475704527719493424801853539485942826387377166527230144,0.529404284,0.851795868,2.580830909,48.29415059,0.272216603,0.010220622,2.175454290362940,0.062778825,51.81414044632580 ,0.044568694,50.64135402112340 ,0.5539865614352448
RBCY,RBCY,z4,66.10519669,0.237312798,64.47523445,5.491966977,4.383660291, 207.32868491454920 ,0.93531463902232897412707555346200970092749075007100136304585798826355000,0.30080894701338511229046753173523087214538244601235203922932201173645000,3.109331183,1.017988637,3.084616375,186.0879852,0.325317507,0.010295994,0.361441242,0.065557818, 8.791248110898480,0.046200883, 8.607180315606280,0.5243183962907092
RBCY,RBCY,z7,869.6732856,1.441594869,876.6577347,2.940191662,894.3376664,9.619789853,18.6409499505114664180682571300064370853724790293213443770262438132794220,0.4645757982288067632498428782282353652142059217887267533259313867205780,40.12466862,0.511119721,1.548815745,2440.742014,0.156274989,0.144420237,0.177191362,1.371153084,0.50074818,0.068889328,0.464857826,0.3662113338937574
RBCY,RBCY2,z1,65.67624887,0.493748857,63.60314865,11.28150515371685,-13.73197712,433.03501188741220 ,0.54210938023510248358958561405175852709489480103118086932539019526529060,0.36831417782840867175581454695922164552885827853696520633054076473470940,1.471866718,0.894265515,2.709562897,100.2650496,0.285787993,0.01022877,0.757744743,0.064643031,18.298666351808840,0.045855431,17.915278002485020,0.5213265532863153
RBCY,RBCY2,z2,1628.805903,0.439137394,1629.457576,0.46909247,1630.298991,0.850740482,90.00166126908036035812012126506815482021266380895459802583858708224168800,0.14594643404598216620295401567358374814821400109162845732835371775831200,616.675987,0.542443179,1.643751641,36228.29393,0.159046237,0.287445101,0.030488391,3.976721267,0.057815824,0.10038359,0.032349228,0.6179339637665524
RBCY,RBCY2,z3,1449.405695,0.665145749,1451.183509,1.034672787,1453.788261,2.311806472,23.41226866777146770383462274160453641469002476675078298525321749455123744,0.17684716975636833602469766501238676862458357072708681703929360944876256,132.3870136,0.801886485,2.429943782,7382.487439,0.237477008,0.252109848,0.051237657,3.175349549,0.133990626,0.09138906,0.117121446,0.42343641312956243
RBCY,RBCY2,z5,65.55969873,0.093740047,64.81694101,1.988195333,37.47860664, 74.178362231719320,1.4970177235746852944320043192981310611058821452154225177650311980254080,0.1824982527127628001841450929752132620800714508226359558393976019745920,8.202915378,0.764621836,2.316609368,488.1950813,0.244358651,0.010210505,0.142234623,0.06591647, 3.166345998203600,0.046842405, 3.098458501430460,0.49347338290226245
RBCY,RBCY2,z6,65.58870261,0.267301391,64.12445018,6.31434471,9.809493432,239.428122774779560,0.93187605884601863389978852821363405998344061278412927530968463972682112,0.34802348835681681578233037752107783263747987331599960339631395227317888,2.67762404,0.992703541,3.007962395,163.6794261,0.317248617,0.01021505,0.41044187,0.065189763,10.161222389404340,0.046305373, 9.949991418963400,0.5293645857053318
RBCY,RBCY2,z8,65.73547024,0.085075468,64.67728678,1.128557726,25.69580434, 42.07396257275973,2.60583783287425968262230766359131304133607557103967859269684968628815256,0.16407368711940863389979256798701374310333806421456716452367440971184744,15.88211906,0.84634849,2.56432012,909.823206,0.27047362,0.010238051,0.128580412,0.065769876,1.801068737,0.046612481,1.753279897,0.4001686915512916
RBCY,RBCY2,z9,65.70581831,0.28137598,62.2391114,5.742400399,-69.15140898,227.046183106768760,0.5435147133391135413930308693046323285309001548613628913278800796442976,0.1789421100779050091412149256774281584502365781022157029627464803557024,3.037377357,0.896274684,2.715653258,187.1972147,0.286429487,0.010233404,0.431187399,0.06321378, 9.512012204187820,0.044821266, 9.294006930193800,0.5223367864240984
RBCY,RBCY2,z10,65.5175223,0.406039312,62.96368433,9.748242487,-33.07970752,379.39841093950640 ,1.09664280827762517925481443756957661791481603780297390581139607251523840,0.60499248771127952881451299767295820355836418115188638567077736748476160,1.812655249,1.206541669,3.656275828,112.1396454,0.38558904,0.010203895,0.624353494,0.063972755,15.967313976135880,0.045490589,15.639016525335800,0.5399127128422475
RBCY,RBCY2,z11,66.19572507,0.333455088,63.3843223,7.495983673,-41.53579296,290.261186499329040,0.49927388569820823736924022173394990748699547282028034733201812203095860,0.23398212482916046732493497974559127849627582460951230489491643796904140,2.133812085,0.709387468,2.14921172,142.5947197,0.226696717,0.010310183,0.507581469,0.064413613,12.199203581283400,0.045331886,11.944474776404880,0.5173279422928502
RBCZ,RBCZ,z1,65.88951762,0.293218305,64.713063,3.315702543,21.41985759,122.417997800551460,0.78836606939728696991685728156319888741817368041960600554699370111437152,0.11549066330974925750192880655453856081766163704864137388885833088562848,6.826232068,1.632356612,4.947643848,339.9168484,0.521658339,0.010262191,0.44779516,0.065807428, 5.288706645119560,0.046529554, 5.098655112184440,0.45890040143098504
RBCZ,RBCZ,z3,66.22886575,0.534353517,60.82629202,9.618517853,-147.0008384,395.229857694249740,0.33004841873246750411154316253528977250822839984897458110381959308100008,0.19058119173921253894027206829659051441319086701796607181019573491899992,1.731799532,0.777270485,2.354949872,117.6759302,0.248389316,0.010315376,0.812841712,0.061735437,16.291461016511880,0.043425367,15.936053843158900,0.4573776139403356
RBCZ,RBCZ,z5,65.60521982,0.151285165,62.00577741,3.551073122,-74.85069087,141.48238996043820 ,0.88964216121689473272954179187259564506033665054682339755618942071526400,0.20272136510983712944116847510786779932506369693720098187646337928473600,4.388497289,0.664155437,2.012126802,276.7146184,0.212250817,0.010217639,0.231141986,0.062969482, 5.903646951588240,0.044717098, 5.784792196974000,0.5282161277616927
RBCZ,RBCZ,z6,66.15160476,0.635508812,60.1118651,15.52703234165767,-174.3425197,650.53892753317040 ,0.46288619886243451595951421345484229782311609751964370359725511197546272,0.45114822021620478983589055875467781238718027877620327289991244002453728,1.026018009,0.73775454,2.235183968,77.89599939,0.235762626,0.010303268,0.969133173,0.060988659,26.60236243531640 ,0.042950493,26.09035440291060 ,0.5414257806256478
RBCZ,RBCZ2,z2,66.01687567,0.05485013,66.01840484,0.977013393,66.07382892, 35.601222745484680,2.89694163670631386513449087642675555927815257791250351430359411033138560,0.16354191254152517394348369756333640106924512126189950939273484966861440,17.71375662,0.998444428,3.025367341,976.4183045,0.319073742,0.010282152,0.081741344,0.067178475,1.528542522,0.047406578,1.494823731,0.43050357665259564
RBCZ,RBCZ2,z3,65.88966388,0.131615535,65.62530384,2.415190462,55.99651886, 88.519962747828880,1.49668548358742521122408758269507248858352329179297791467137602553318160,0.21860696459203190398112453138529090940335045424495111876584253446681840,6.846467524,0.793930423,2.405442227,407.5867958,0.253719267,0.010262216,0.2000462,0.066765401, 3.800484211427760,0.047206609, 3.710544350851060,0.4699053
RBCZ,RBCZ2,z5,65.86332024,0.210321264,64.47074582,4.847471751,13.07721354,182.669221421820500,1.08173558239165660880150498916855299149177838540746762805278177817495808,0.31940116009196158691035006393144535912357888527816844781052394982504192,3.386761595,0.837291846,2.536869666,209.0890977,0.267576932,0.010258087,0.321332661,0.065553107, 7.760097765749580,0.046368109, 7.595710503735200,0.5266552937555766
RBCZ,RBCZ2,z8,66.87574238,0.125278748,68.54092418,2.382390264,127.0498071, 82.520461857591840,1.0008055391682543020937159450335314752573585742911867748329936635456640,0.1335524752842053383984058866372226603531617291564616283270767364543360,7.493725122,0.888580367,2.692336199,434.1726191,0.283947413,0.010416764,0.187763585,0.069832965, 3.594499986793460,0.048642975, 3.505272761865860,0.494654685
RBCZ,RBCZ2,z9,65.88536927,0.633651529,63.48961427,15.25827426415534,-25.92271448,588.337591832527880,0.5077056673778088189461074211210386459346464536608980480742651196133152,0.5093094637603359909306247271394842100712343910211964138063096003866848,0.996851038,0.564635095,1.710541613,78.70500422,0.180442559,0.010261543,0.970921914,0.064523995,24.79189419092240 ,0.045624808,24.28189193451080 ,0.5394331543787456
RBEA,RBEA,z2,938.7026819,9.858082667,939.6450289,102.722426079269740,941.8547754,332.279004979625880,29.303540400048887611747010067489479048130897024221417664513553699929984,27.569897837651639232396391963190670724026212828183918000671380700070016,1.062881719,0.883384273,2.676900688,77.22047001,0.269078635,0.15674087,1.128728118,1.522900941,16.759609713214780,0.070498826,16.215989215615580,0.5074575258161127
RBEA,RBEA,z4,1158.122365,0.358733728,1157.98345,0.711968961,1157.723509,1.938465529,43.66577929266261630030122462860394296647656337549003125702974931002751232,0.24852201681633315055269163461322262387371885969983167516943200197248768,175.7018547,0.426258022,1.291669205,10788.57669,0.128284797,0.196791543,0.033771929,2.12814445,0.103066338,0.078467019,0.092186319,0.31855720506430224
RBEB,RBEB,z4,2330.807488,0.563763526,2415.511285,0.594879384,2487.684549,0.914043673,133.4107205365826129597888278023596344379395751880217572054549649331572380,0.7595377752074764897156642032832170753203626167961049650717558668427620,175.6472487,0.738157416,2.236831463,9487.614548,0.208017456,0.435565168,0.028818355,9.79319981,0.064569082,0.163141314,0.043516689,0.5531839210000373
RBEB,RBEB,z6,66.14485171,0.184695743,64.95049861,4.022390005,21.16290035,150.005503958785560,0.95219331080596051476518727211223883879513371648263648333912729915340532,0.23855259093970459199714103627400946888348284855924584241960241284659468,3.991544619,0.62773723,1.901765388,255.2342189,0.200604715,0.01030221,0.280390977,0.066056684,6.393192726318540,0.046524194,6.246632903955040,0.5383435730555598
RBEB,RBEB,z8,66.1441318,0.054322277,66.03298467,0.950752721,62.00728049, 34.64253081030156,2.59359013327035011294305908401654290246593392405743828056283176236384928,0.13414103956724821558005067317464888161630763351991643884533668563615072,19.33479971,1.100415845,3.334508384,1039.610353,0.351657722,0.010302096,0.081095082,0.067193798,1.487139701,0.047325596,1.45347639,0.43333445596771253
RBEB,RBEB,z9,66.16590259,0.08360263,65.62805846,1.629580957,46.06109024, 59.81867522456819,1.27547449132767736687869144275933052223214704254390165454245598626127968,0.12946180636112673633397337303973087112078623883988144574933870173872032,9.852129575,0.555253328,1.682114513,613.609885,0.177440918,0.010305509,0.123353172,0.066768295,2.564164258090480,0.047010332,2.502314416996000,0.5177551821052285
RBEB,RBEB,z11,925.3380765,3.580165201,922.6861676,21.17338346841363,916.3519903, 69.02583519263315,3.92749873448521286974576956425898375869282909202473768596116947772274680,0.71550297573857364939373157794885195584826272382451301342614940227725320,5.489143816,1.09011297,3.303366241,307.8606932,0.332290794,0.154345193,0.415379307,1.481113552,3.493161279656140,0.06962861,3.355182094638980,0.38471110147013793
RBEB,RBEB,z12,66.19113668,0.126527636,65.83315777,2.771126083,52.84092767,101.54916760319624,1.1087984783476251705019912243050372918505775151446848311050852242834200,0.1842494283685060222372822247690493790005841801301470935034947757165800,6.01792086,0.780115035,2.3635711,361.7011715,0.249298987,0.010309463,0.191391088,0.066983796,4.347248292373900,0.047143973,4.254221925208580,0.5022368544292103
RBEC,RBEC,z1,67.25206816,0.2985999,67.50742992,6.746030702,76.56657587,239.863405968451120,0.52206459898614755822949772386167895653905329227739356487762134435982372,0.21723386961413483441321593549256779989835657459844314682828980764017628,2.403237579,0.677028959,2.05115231,159.1538711,0.216340138,0.010475753,0.447307562,0.068744604,10.328891684073240,0.047615226,10.093604403705140,0.5415566118173883
RBEC,RBEC,z2,948.6516175,12.47407137840805,948.0868156,10.29242455904943,946.7756725, 17.75303812708497,2.31527566576361799401031242683843839918431820908663475996002957356905456,0.09773335635197394737712965313651587181323787406589203925134252243094544,23.68971815,1.43352883,4.344061869,1179.348981,0.436415068,0.158527497,1.414154039,1.543963506,1.67017365,0.070668343,0.866451421,0.8547262207644937
RBEC,RBEC,z7,508.9850571,0.529582184,508.236189,6.341102147,504.8680492, 34.03058450202645,6.92256537667918220740507816707655012401861033278060021519448105277776360,0.37163702945131291995665389240671143499613651598113772849156870722223640,18.6272218,2.423910208,7.345716446,776.3446783,0.755769862,0.082145704,0.108222489,0.6496059,1.585860855,0.057379609,1.546302466,0.39203946322246924
RBEC,RBEC,z8,66.26362329,0.423699131,63.36778962,9.884274108,-44.69417476,382.668822562649540,0.9085279119139202781870286963579844549211418203985473637508161636512,0.5374876282281716078548820633987582668103269965849102077809534363488,1.690323394,0.779928043,2.363004808,115.1002616,0.249237971,0.010320824,0.644786196,0.064396283,16.090051032600480,0.045272962,15.737980148056240,0.5600397668912845
RBED,RBED,z3,1144.834427,1.396678568,1145.716865,2.123924306,1147.387695,5.401790479,8.28385598776494221465667730193864451816433745523536052257568996048677712,0.13619239150876440250130478630056554350433809503327542062100303151322288,60.82466058,0.810108967,2.454855816,3419.320458,0.24398527,0.194327125,0.13315483,2.090581481,0.309230429,0.07805957,0.269980434,0.4786456452261316
RBED,RBED,z4,1058.18518,0.318393647,1058.906481,0.446530495,1060.393553,1.306919436,56.29884275971805945553398961419500564120466599701309342786421946254723680,0.16631065253076428526841272446234109405006969464550728589622341745276320,338.5161558,0.478715043,1.450626487,20547.86702,0.144865411,0.178380877,0.03255638,1.837331642,0.067911568,0.074736325,0.056265594,0.32990758037476375
RBED,RBED,z7,951.2863487,0.328935207,951.9366258,0.690377778,953.4401984,2.144551257,45.41270249838069350509475202095810336048872373055253742324367404842359312,0.23802292678184088378261843917750379342594223490618722114068454357640688,190.7912952,0.794361186,2.407129996,10762.10933,0.241795795,0.159001103,0.037166377,1.553627216,0.111755157,0.070898846,0.09971731,0.3466628878269028
RBEE,RBEE,z7,1080.954393,2.461884671,1077.449505,8.538168329,1070.366052,24.65012310453984,15.90965100832725151420929587441340685288228422315596504600412976506000,1.14281698137619865821340492351136311185078730252970136009187023494000,13.92143385,0.343221298,1.040043407,892.2863556,0.10373352,0.182550405,0.247383228,1.889623292,1.285881054,0.075107778,1.226295042,0.32983054085883556
RBEE,RBEE,z8,924.063848,0.281950451,928.8711756,0.427176344,940.2986111,1.584641318,55.58397847186964574560564803225122336766325360407343664661531295895537888,0.13105225553929322796833053935366736980039689580713497285459564904462112,424.1359925,0.29525551,0.894690677,27062.23585,0.090006744,0.154117041,0.032500674,1.496272895,0.0701873,0.070445398,0.070101493,0.004618567
RBEE,RBEE,z9,948.9234899,1.031634515,949.4641348,3.22175728,950.7176723,10.17426009339043,5.95713721514330028200611739641588510794366867930892216906310040471275376,0.15297658721563690088556562860216325244280816827457609983159841128724624,38.94149637,0.823524152,2.495503738,2196.650851,0.250705111,0.158576358,0.116914948,1.547416614,0.52234282,0.070804571,0.496152606,0.3217345786029448
RBEE,RBEE,z10,937.3277128,1.719036151,936.1410085,9.786910388,933.3489328,31.76477596754408,3.29774450154139383565178573172944663290581919486462179936730584837059736,0.31274465742564764162214755305312287777261972720211420275472112762940264,10.54452706,0.630404328,1.910286671,636.2659904,0.19203544,0.15649417,0.197071495,1.514209581,1.600409749,0.070206983,1.547809909,0.3224300830049708
RBEE,RBEE,z11,976.9109406,12.40035039731735,956.1692367,27.32957421967906,908.7477867,83.33744590630040 ,0.66008423673600246002421207739319779884006127359789543994937839268620800,0.12735179945760003287387818966899295295860231624233873189287440731379200,5.183155947,1.418814754,4.299470492,273.6449389,0.43126833,0.163617364,1.368052609,1.564294194,4.412171353173840,0.06937157,4.046113589678820,0.41142094433131915
RBEE,RBEE,z12,1619.746598,15.68817273575297,1626.616284,10.69317934327134,1635.513365,8.885500161,19.21450249837842527581017621591112097520638488219300487894886594161232000,0.16593210790301426738633599826326008474432624912519999751020605838768000,115.7973748,0.856966413,2.596855868,6348.598479,0.251392705,0.285637077,1.095376822,3.962814637,1.318867712,0.100665733,0.477275149,0.93808543
RBEE,RBEE,z13,1726.3029,4.135778328,1725.09681,4.173515302,1723.633827,7.414703596,9.94194077374990050780732748500657031242562497614689302524561997124223904,0.37494220750727397006148523411321500559294435760907538084112089275776096,26.51592852,0.480176993,1.455067653,1592.979399,0.140023783,0.30706487,0.273091112,4.468266156,0.503017055,0.105584795,0.402393844,0.5992482402332353
RBEE,RBEE,z14,824.7928177,50.48253913681446,859.4364962,38.330383766616440,949.8910326,21.72190558530608,150.0381122660133211768012294715267383406852287474403557275371374481884200,9.5665639586611773714306017289915250272197976383461663317229345518115800,15.68359475,0.626671533,3.5,936.8588148,0.192078016,0.136477727,6.521204986587620,1.331276644,6.610567690642380,0.070778118,1.060906282,0.9870260600056341
RBFO,RBFO,z1,2983.582276,4.675751803,3113.424104,2.372980969,3198.257376,2.245005299,22.34253536551541791499897827563512912356553776721132352166013834607929088,0.63880191089048467997672366567548776283205339448682773392218946192070912,34.97568649,0.309602749,0.938184541,1954.319965,0.084024025,0.588549072,0.195771964,20.46139476,0.245124688,0.252258966,0.138143078,0.8154355660353764
RBFO,RBFO,z2,2476.38546,1.011792749,2482.39652,0.646627031,2487.319943,0.823691529,96.4064965054430241539142995756027549229340926998129433332717304892617816,0.3545730637867584779926560013684312230170557397874634020755360707382184,271.8945863,0.644662079,1.953512376,14982.957,0.180162617,0.468353311,0.049204108,10.52810784,0.069731924,0.163106319,0.036357807,0.7134100052881918
RBFO,RBFO,z3,910.819069,0.343460468,918.7673943,0.516376879,937.904069,1.439266488,87.96789445717762835632641380215577387627797600344683549346779979467666640,0.29711401601879490030660766986943580864343718240443175205413844532333360,296.0745361,0.156689623,0.474802643,19617.18866,0.047800403,0.151748207,0.039690404,1.471556387,0.085414282,0.070363494,0.061653255,0.590489098
RBFO,RBFO,z4a,65.30513954,0.168147454,57.644861,3.652574439,-250.165443,161.538485178719320,1.15805024753586886294887362899054329295697891332651816459872972919391760,0.24795758952925374019146453390408856586579633824360322213145443080608240,4.670356127,1.000377207,3.031224147,272.0679962,0.319707325,0.010170614,0.258888722,0.058413979, 6.517903737227100,0.041673706, 6.382480378463600,0.5372101496175365
RBFO,RBFO,z5a,758.6673577,0.815445975,754.4141892,4.001386983,741.8252874, 15.559119349697240,8.73004607303525201211648308710449176155375104762718341404400080821320,0.27480471709917415476973110336437981383157848077563336905547919178680,31.76818129,1.174029322,3.557667132,1665.23706,0.36113691,0.124882065,0.113936184,1.102200838,0.751612704,0.064040269,0.734924838,0.21452066117454732
RBFO,RBFO,z6,1000.585831,0.510326419,1065.43398,1.177639596,1200.726568,3.132247286,31.6364503412731028145277558783754546444802534156562126137565908793086540,0.3003278611740682584436816783259243670546552168154754734984355206913460,105.3397118,0.544900713,1.651186755,6272.571443,0.165415542,0.167898725,0.055031607,1.855630487,0.178481415,0.080193313,0.155497313,0.49065489550647046
RBFO,RBFO,z7,525.8608231,0.235424552,528.6726081,1.374646132,540.8303495,7.058738444,180.9776972890873763697299464166405885690547272039406799223471336768765508,2.9296672114543890289025026117316986550108189574437053224739916031234492,61.77414847,0.751560484,2.277405181,3551.851217,0.234121059,0.084982345,0.046539408,0.683143571,0.333557093,0.058328033,0.321109042,0.2979053453453916
RBFO,RBFO,z8,899.9290336,0.564919017,907.3174161,2.142007742,925.3441935,7.056432516,11.79307110585912304032318504120606443601728847339178036193747850104027136,0.22046904141570790541758843229373609944121684709988055656888847495972864,53.49082588,0.698656703,2.117111783,3100.441425,0.21326199,0.149804163,0.067240635,1.443842406,0.357062736,0.069934258,0.341930287,0.2922355964713787
RBFO,RBFO,z9,1199.713248,0.487839662,1229.55301,1.340927606,1282.265901,3.464207135,20.97869218745072319816332616095365841182867182612826823321911929546056448,0.27427384102318236253383712470178899947610622093730436066873427253943552,76.48812628,0.341596725,1.035122895,4789.217576,0.102570293,0.204538021,0.044489917,2.356589006,0.18810041,0.083599533,0.174761447,0.3437513890080403
RBFO,RBFO,z10,877.467809,14.65594634970634,840.0449906,187.337102641160300,742.3674716,673.92352185608440 ,21.20670414527486035637184134674691430008523276599888917294236355584480,39.24169184385490158131003577876747757252256028411257457253571644415520,0.540412585,0.585747827,1.774961422,50.727522,0.179016399,0.145804835,1.787135315,1.287177007,32.78350559258360 ,0.064056087,31.86569902611860 ,0.5336216693594481
RBFO,RBFO,z11,791.2877125,0.338646802,797.6213005,0.502888374,815.357576,1.691899638,97.82632237403359113723396287409232122244270177150785150026702068435574976,0.35765400349342126343739219601084042342974607241297488730448773164425024,273.5222349,0.625113462,1.894247573,16092.00234,0.191946819,0.130588713,0.045425343,1.19358532,0.09102124,0.066319357,0.074160346,0.4596871864387484
RBFO,RBFO,z12,948.3211731,0.40893337,947.4114138,1.534959727,945.298088,4.911607047,15.99282374795711599690334056781923387805967409586734942433474692653570000,0.24038472857011258963455532076023051314384715873456660634337307346430000,66.53011547,0.376729666,1.141579259,4170.946144,0.114691432,0.158468112,0.04627375,1.542271902,0.249188575,0.070617371,0.237608656,0.2918713016576801
RBFO,RBFO,z13,869.8473457,0.352250432,875.2557945,0.79914174,888.9626018,2.692238088,41.68859707612796263424500007164353157096161094026954368513850485076464280,0.28833169670742079216467308226911224851067193423152837366347162923535720,144.5855504,0.396935156,1.202804653,9006.154237,0.121361873,0.144451138,0.043173672,1.36788149,0.136240238,0.068710006,0.126186293,0.2937038957361548
