Sample ID,Ti,Y,Zr,Nb,In,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Th,Ti_uncert,Y_uncert,Zr_uncert,Nb_uncert,In_uncert,La_uncert,Ce_uncert,Pr_uncert,Nd_uncert,Sm_uncert,Eu_uncert,Gd_uncert,Tb_uncert,Dy_uncert,Ho_uncert,Er_uncert,Tm_uncert,Yb_uncert,Lu_uncert,Hf_uncert,Ta_uncert,Th_uncert,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-A_z12,1572.261971,-12844.91529,589801.1769,50.41379575,0,-32.1584922,-31.27667167,-7.899482704,-49.33921106,-35.0384903,-16.70012179,-49.2812852,-17.75796585,-41.7336315,-78.40105996,-400.3538039,-66.98211463,-370.2447871,-147.2745162,-67726.23226,-1432.552047,-8857.449457,8.975894886,17.42950947,2.862206304,54.16044931,1.715021469,14.56941685,16.90031067,35.25453544,20.06709884,32.03824188,33.62482835,44.3421788,55.34949501,34.52321225,46.65701791,44.26003023,57.80525127,37.80306874,31.74922365,11.53163953,61.23744996,26.03238172,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-A_z13,1391.509248,-11617.68091,581622.1936,33.25136809,0,-29.61887435,-28.80669288,-7.275645394,-45.44279887,-32.27143347,-15.38128112,-45.38944752,-16.35558521,-32.15888842,-67.15543092,-347.2716936,-56.74611394,-297.9835775,-128.4096524,-61784.96272,-1319.420662,-8137.113547,9.064345936,45.70500749,16.06956929,63.55207636,2.313408049,18.79249058,15.96828883,40.6127893,28.86365305,53.12235634,48.85290669,32.7102435,94.60775641,105.4092554,94.2810173,90.35084762,129.0994449,81.98505074,102.4394833,51.79323684,70.30880952,53.59350616,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-B_z1,175.3389733,2152.803647,481807.5439,44.85091631,0,1.087445314,37.59310563,0.737471056,5.839236156,7.757621543,1.243540137,34.41839495,13.91600464,157.3422203,66.61021496,331.4782218,72.92616691,637.3801092,138.3457083,11342.18941,11.73816274,780.1985113,6.328976838,3.703463958,3.507287294,9.889337986,3.775606798,13.17631913,3.118945135,15.80405366,10.32753475,8.417102559,10.56329322,7.078138075,8.732488409,6.803684644,5.092369342,3.156898665,4.156236322,4.178579711,4.10932388,3.193345457,4.746582406,3.362074948,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-B_z2,-1.986473429,3407.358338,480043.2101,15.15591449,0,1.965087483,16.36725559,0.854500515,5.727668074,10.42421212,2.907158098,63.27797275,25.16317345,297.9795079,117.7503079,552.7196231,112.9606974,935.7536138,193.7461839,11197.19667,3.624651048,641.8573865,6.641664559,1.540984518,1.346699007,9.129778341,1.484084874,6.919178103,4.873473839,10.04423334,5.583793058,6.077417274,12.32134103,2.444788449,3.865013341,3.848966577,2.465362126,3.372751607,1.92978842,2.728331477,2.239334953,1.298245842,17.3563008,1.046380889,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-B_z3,5.139020159,2633.277623,479658.3932,34.5056835,0,6.43440168,52.16189941,2.289973758,12.97018514,11.22492431,1.975467572,41.93892649,17.29645737,189.2784399,77.01064482,388.5921186,82.67114606,727.8568027,160.595232,12599.11623,8.917843824,939.492782,5.292266286,2.477287909,2.526166613,9.578972425,2.774884238,4.931859829,2.972307921,10.45524508,4.91501102,7.460712092,24.3321106,4.36287271,10.25138789,7.188217918,4.120150269,3.194786427,4.163266405,4.067447095,3.381599541,2.384350993,10.19308204,1.555421704,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-B_z4,11.91430117,2128.376989,484341.544,2.68419596,0,0.7906221,6.177736263,0.641158852,5.982402855,9.800571005,2.349288244,55.07166525,18.94416455,198.5429576,72.05192411,308.781138,57.32154895,434.9889604,86.64392231,9649.818276,1.039168945,264.4493152,6.042389079,1.841152697,1.720923167,16.30299036,1.414140401,12.7298194,5.979488766,9.773525075,6.593220859,4.352703272,5.78726894,2.744329791,5.926011139,4.701204097,2.911181002,3.343087792,3.165581411,1.234781265,3.257463176,1.293211363,12.07849646,3.376162637,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-B_z5,7.253000722,3040.774144,483259.5568,8.672385459,0,1.01151054,12.59843845,0.829638913,8.387943881,14.87871025,2.561122745,85.53253044,27.96418688,310.0185678,108.7212373,461.8130838,84.18584702,639.3296779,118.8516233,9241.048854,2.465392199,216.7982839,5.433963555,3.035940318,4.297140532,10.40180432,2.099442545,7.304658484,2.965273835,5.501110637,3.117255534,4.297281558,6.546169281,4.046907701,3.384202829,3.117258508,3.148211587,3.423046155,2.783261015,3.270092693,2.766461021,3.689223011,13.72235921,3.568620515,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-B_z6,290.9585179,-6151.745387,543502.5961,36.3369646,0,-18.16837507,-20.37725632,-7.936950114,-35.99507851,-26.57732852,-17.02123628,-18.88253391,-31.52154294,-79.34569816,-69.51576555,-292.8840508,-54.26704949,-267.7648593,-183.5464539,-34260.87618,5.818140981,-4362.325408,9.515189328,27.53981327,16.44793934,46.04698263,3.248094338,12.79120701,10.46037715,20.42077814,12.37088285,37.68185567,47.14049395,32.41378577,102.9091976,41.5739963,67.06443275,74.04102319,83.07272533,47.35400518,52.59706129,19.51909368,35.50024198,17.53496674,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-B_z7,19.02172292,2849.632117,482374.9483,9.717474089,0,1.075335446,13.86972881,0.876980215,8.074950552,13.99857388,3.113937622,76.14999416,25.06926458,268.2174585,98.20071339,398.7689037,74.68642766,555.6482156,108.9669443,10307.04155,3.015849522,454.9273092,3.831042168,2.540795518,2.241542518,16.23369783,2.361261375,11.45867805,4.967830842,12.65983473,8.874441888,7.161883466,8.505188361,4.168660624,4.93969272,4.239332698,5.554523126,3.359602019,2.226029402,3.278268426,3.24465824,2.459621195,16.32010573,1.850280441,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-B_z8,14.69444133,2949.03568,482811.2155,6.957261814,0,1.076121424,11.84457851,0.768021834,8.43327559,15.7394897,3.180847749,89.54228623,28.83567081,315.2741485,105.9754831,446.7607205,81.59589829,594.1538022,113.0135955,9755.755048,2.110115645,304.7324183,5.908085558,1.86784695,2.297420504,8.227100032,2.206338119,9.683827862,3.807559438,8.293679569,7.228131012,8.151372537,6.435108056,3.450317653,4.617880729,3.900790417,2.644294306,3.857735701,3.386960658,2.456595111,2.46513208,1.78710194,20.5706576,2.081044302,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-B_z9,10.73950323,2471.504269,483114.5614,5.313364034,0,2.284555813,14.01663887,1.390498636,10.42216166,13.09285819,2.774846738,66.981073,23.22931275,236.2220592,84.71054376,359.1919279,65.15571752,478.4104734,94.43419934,10249.56742,1.745732357,350.9909213,7.546413294,1.990274897,2.023821071,13.09374013,1.667869567,5.70094439,2.684019121,8.679933205,7.890105058,5.644788093,11.85511562,4.541325966,5.951454642,2.887952577,3.692820956,2.638907155,4.072192663,1.931286514,2.963039544,2.22855739,9.054301309,2.132781167,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-B_z10,1646.00123,-11662.62231,581985.3735,35.48879755,0,-29.7334509,-28.91812762,-7.303790229,-45.6185881,-32.39627108,-15.4407815,-45.56503037,-16.41885454,-32.28329067,-67.41521248,-348.6150665,-56.9656285,-299.1362861,-128.9063875,-62044.00185,-1324.52466,-8188.996748,10.50391314,32.9920103,13.14825937,35.63336142,2.47713049,13.40428628,25.44405131,49.26707588,41.8854007,38.26219239,37.17822871,38.58575521,76.27044642,161.0152972,161.0152972,109.7133752,116.5344577,105.4092553,89.19249219,60.52070889,38.92255917,32.54605529,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-B_z11,408.5256267,4175.082183,475850.8261,21.70682419,0,3.359246648,41.63949197,0.908826413,11.57098615,21.32226389,1.801332133,85.33915981,28.50288685,308.0014392,116.2733779,540.2978086,102.3192728,836.4112182,166.927268,13910.13261,149.6430751,1273.934613,5.391563151,2.709513966,2.948499162,22.40479651,2.72071534,31.09243674,3.328467418,12.4889883,9.074234633,10.52056511,25.55955281,6.611205067,5.164311143,5.273899205,5.181632215,3.885495964,4.79601848,5.202212518,5.558209927,2.402224236,19.09672086,4.211515045,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-B_z12,1543.437482,-12264.30635,586348.758,48.69911422,0,-31.06471277,-30.21288486,-7.630804322,-47.66107846,-33.84675595,-16.13211476,-47.60512279,-17.15397927,-36.05736655,-70.43360757,-364.2236801,-59.51616222,-326.3354705,-135.3677633,-65338.19036,-1383.827873,-8541.891039,8.826286639,16.5646344,3.232276248,87.90808482,1.759436992,12.03506036,13.40011761,28.10670975,27.53953421,28.1150652,46.01742554,39.58410025,81.9850173,57.83318139,36.88562594,40.96350427,115.4704696,54.47774229,56.65581654,12.62688872,42.52992104,18.4014841,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV-B_z13,-24.97913816,1266.806555,483071.7222,77.1313215,0,47.39932054,142.5866915,11.6568425,44.51996788,11.51457967,0.620640131,31.90261141,9.661047473,116.2546687,46.73527741,222.1190704,46.08159731,362.1724821,72.03871479,11205.75678,43.51324384,815.8064347,5.980734148,2.336013505,1.53158322,5.31706575,2.268517442,1.553487748,2.001079183,2.971755242,3.514046166,8.816693288,28.86756782,4.142710418,8.13386826,5.809226679,5.645133508,2.117917336,5.091748314,3.305725492,5.012910575,1.759235798,4.03743579,1.538486181,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV2_z1,-134.1214488,3994.807485,476625.0849,14.244814,0,2.601042249,17.97516671,0.728500056,7.802414378,17.47233398,3.446351819,94.34204974,30.43879232,328.6970247,119.3495199,507.6932583,91.37718078,692.1133303,127.9708176,13969.81363,115.8676338,884.173723,9.909858751,4.047402662,7.156708248,10.58032348,2.843930741,13.14154829,5.496639179,16.4879348,12.92037958,9.866575836,14.0773325,6.56366287,6.33533736,4.111845642,3.949226122,4.641868398,6.689681364,4.087808717,5.074471851,3.281949538,22.58295865,4.917840891,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV2_z2,-15.81901106,883.6542754,485390.0542,2.822492111,0,0.298786374,26.42149112,0.094094466,1.254285922,2.31256741,1.093632549,11.51956005,4.206496715,54.57865499,24.81779339,137.7061148,34.56754051,361.4237726,89.75769085,10352.49606,13.30992229,253.6105629,6.743389777,1.903517875,1.870978238,17.93516376,2.02946031,15.15326088,2.464191261,16.06853232,10.07716422,9.320832543,6.162430726,4.797951221,3.728152307,4.42118383,3.795750767,2.772108182,3.353123147,2.537467253,1.916764947,2.038059075,14.89004036,2.173921556,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV2_z3,-20.03109377,1002.67641,484973.4108,3.899452424,0,0.378860348,33.37466213,0.094313904,1.170211453,2.480243801,1.150428583,12.70604407,4.601097862,60.0002158,27.28925845,154.6811901,39.65584634,407.7722012,99.98717757,10516.60768,16.87694697,287.1869162,9.507896193,2.064716217,1.683605862,13.82016361,1.801279943,20.37040152,1.641797133,20.22277605,12.4897195,9.845128039,12.01565157,3.859831375,7.451501178,3.546129625,2.072149905,2.652234883,3.179932326,2.628559665,3.16208626,1.531484691,10.72312236,2.070152912,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV2_z4,-0.932288398,1945.954309,483478.8804,41.94062156,0,4.193290429,46.41666628,1.33288687,7.791918458,7.028755314,0.358417067,33.08811103,11.80755317,144.7502117,58.9497109,298.660554,68.62700864,588.1645444,121.0274585,10133.58631,8.39353887,645.0477255,10.04724055,1.540268608,1.335350713,6.048800113,1.520056101,3.086910043,1.65269539,5.290625095,4.896514791,4.801731274,18.7616934,3.93626754,7.127307288,4.220366071,3.339315537,2.270187738,3.358866698,2.922214058,1.875111137,1.058679723,7.231000047,1.895369543,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV2_z5,4.926513081,2187.93783,484201.557,4.093995977,0,1.054002098,18.51434058,0.512646196,5.600932039,10.63710421,1.646368696,59.95680943,19.98037486,220.4986422,77.58423971,328.2732584,64.09121948,479.0425542,90.86730849,9490.399924,-0.438793297,384.190195,7.932241161,1.622399057,1.22506395,15.34601665,2.154284594,6.606188849,3.244660081,6.71893309,8.065689015,6.070623096,13.64396758,2.194300222,3.909053319,3.174136334,3.437944209,3.53798475,3.439925328,1.921877771,3.627074642,1.585074964,15.77636487,2.006860549,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV2_z6,19.11817287,1728.877553,483229.5265,26.89295995,0,0.852778225,28.85686634,0.448126749,4.090709623,4.792957695,0.453322262,24.38306564,9.170243687,104.3986192,42.91566044,223.6072873,55.46351078,444.8395031,95.42811295,10993.45579,4.555228531,622.9911973,6.332346353,2.764097205,1.937861054,6.591903685,2.333700249,11.65219293,2.485019104,13.501319,8.230696564,8.746493158,24.64672309,8.103713764,12.12792034,4.82915609,4.937632889,2.062554872,4.245675684,3.727416687,2.150978002,2.026935535,10.0924562,2.799146833,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV2_z7,-28.8305586,2860.855366,478709.0127,21.84612246,0,7.325753609,54.39806545,2.152714188,12.64774186,10.3244389,0.721227395,44.1837124,15.7716696,165.7165516,64.91527281,317.2681251,79.84811449,570.6925433,121.2929324,13552.95132,-1.417982035,1035.493624,8.371926494,2.562026927,7.114396547,12.30911098,2.261802815,7.770271858,2.543325858,11.8675168,9.512305576,12.59222467,37.28719683,7.394833399,8.307801637,5.628446639,4.136044467,4.378514379,3.764561436,4.467122927,4.372626841,2.506940065,12.21768396,4.089036687,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV2_z8,-4.792884226,4986.1733,476936.2673,38.64871368,0,0.549496367,16.74001899,0.408868775,4.00924145,10.1644092,2.067151926,82.36424968,32.97716045,436.5650471,171.2447708,842.4623154,175.4832228,1454.125945,285.2835753,11229.77686,3.663717516,937.0245941,5.003718269,1.604612825,1.561819291,6.979170077,1.617499436,8.575723142,2.065633369,8.369138801,6.696593467,5.692258426,7.744640352,2.455782068,3.274919757,1.126065095,2.487496413,1.806030825,2.496866607,1.627867273,2.075539838,1.549949057,7.336429961,1.80654314,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV2_z9,-13.6478469,3289.65657,479713.4185,64.75641799,0,0.880963584,57.00452342,0.70169735,8.535394953,10.59385996,0.670274925,53.86579487,20.0979442,247.2841643,97.90120623,484.9740606,111.7521408,921.1240392,189.4974527,11078.31619,9.641395882,1285.327427,8.637660194,1.884221472,1.61608374,7.052137028,1.577193488,6.633636691,2.615161646,19.25027455,8.447052018,7.916973353,11.01322156,4.346715524,7.763331952,4.174099995,2.94445622,2.462967074,3.757407981,1.80268478,3.013119489,1.219400242,5.968672717,1.540554922,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV2_z10,55.94853022,-19348.40381,621234.355,-64.4335445,0,-58.27826573,-132.3496394,-13.83545299,-52.1788011,-30.80238259,-11.88921916,-77.62836844,-44.37148094,-130.7915349,-68.93430583,-174.1034374,-295.7638103,-289.9033254,-191.689961,-89157.11269,135.0905163,-13580.97545,6.434182299,45.92675316,10.31709138,22.66689619,1.781694314,7.315938733,8.234504452,11.03813844,14.19437467,44.23180839,50.3953234,51.7269681,102.7402247,129.0994449,102.1314917,94.2810173,110.4922243,96.28214245,69.00662166,27.72880518,31.13450556,38.56947086,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCV2_z11,-10.78238264,3087.901797,481743.4145,6.218718497,0,1.008932028,5.825697638,0.540074969,7.652087782,14.87129124,3.269341551,87.33674613,27.98254601,289.5655577,100.2954107,417.735782,84.33560979,573.3404808,107.4106345,10570.9875,-2.441264613,518.7485611,9.177792301,1.822679831,2.025064248,16.57973767,1.677877434,12.71050329,6.949898855,16.93520362,11.31127865,6.584474152,10.61538308,3.759019611,4.823532371,4.204279848,3.641669362,2.578247748,1.973414029,3.24582829,2.499363068,1.868903548,15.97127633,3.527739049,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-1-Bentonite_z1,-576.0138306,-5663.125798,539699.9472,35.87691099,0,-17.1899798,-21.30887862,-9.993804468,-37.37997866,-24.75924425,-15.85685883,-17.59083004,-29.66092712,-68.76643998,-63.96114997,-266.6454153,-49.54719263,-242.1306418,-169.9907723,-31351.1493,3.491355934,-4044.258264,7.721254815,56.51958953,129.3508331,63.56443267,2.087975664,11.56993678,10.15094043,11.61495916,12.07506446,40.66744849,41.01811127,49.62277005,91.04528712,114.8672241,224.9828526,131.7398545,135.5262046,94.28090416,108.8380909,116.0491669,30.31133115,34.4179378,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-1-Bentonite_z2,-59.81371733,-5713.771765,540215.5038,36.69985694,0,-22.81494941,-39.96578327,-10.91933043,-38.67780828,-24.98066894,-15.99866849,-17.7481468,-29.62785473,-69.38142594,-64.53316169,-269.0300551,-49.99029872,-244.2960433,-171.5110187,-31751.45405,6.634495628,-4078.137108,6.174194035,55.95391461,4.928369188,48.66579839,1.410277365,7.486678491,10.33679205,14.79946927,18.47080581,36.75419976,55.77735117,35.19563707,90.40262963,153.6592551,161.0154505,96.42122253,129.0997676,67.07861703,161.0152972,14.43378064,51.78186798,30.72271287,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-2-Bentonite_z1,-92.67767337,-5644.745377,539543.6231,28.15664191,0,-36.67465529,-56.09286684,-17.59892086,-65.08670971,-27.76179243,-15.94741692,-17.81989528,-29.33382895,-68.396514,-63.61707383,-265.2110082,-49.28065573,-240.8281109,-169.0763145,-31145.28825,6.626914672,-4019.647308,4.270686566,33.41847987,61.66087662,34.99294508,1.989531563,5.194243497,5.121718872,15.04511257,11.26094618,23.24224489,32.32570019,42.70029698,83.95444598,112.687234,83.84207779,63.32866172,129.0994449,117.6103718,131.7401385,81.66607191,38.91039026,39.47740888,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-2-Bentonite_z2,-301.5286482,-5651.200672,539614.3318,32.43337896,0,-31.84970527,-51.87364916,-11.21462855,-39.91097624,-24.68079109,-15.80661414,-17.53509101,-29.27219022,-68.54854381,-63.75848004,-265.8005116,-49.39019536,-241.3634167,-169.4521325,-31236.22682,8.55329099,-4041.434034,5.58331923,27.65529216,5.660940299,45.33582806,2.664781886,6.508991561,3.258035471,13.10079328,14.81759231,30.72952552,46.94076113,49.36894595,67.0787166,69.0067531,96.28205416,94.60774551,194.3652095,316.227766,100.0459699,33.42254521,55.34964677,22.16917539,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-2-Bentonite_z3,-446.0669974,22824.1931,338537.2182,-93.85733472,0,45.91532081,51.49763023,20.05834915,90.96716524,91.47160964,48.51861023,232.4015527,142.9886451,932.9586188,429.7875283,1886.869479,361.1005036,2465.700818,797.7928306,117619.0855,-16.53874217,11177.87055,9.150366542,2.552902913,2.542978211,32.27498077,2.860229581,8.980538835,6.993376312,20.88538812,17.3123536,18.75545845,37.59356281,12.9063094,11.32987814,12.42815579,10.03072344,12.63529785,12.96939133,6.517721162,12.29076815,3.052615808,45.39652967,15.93755624,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-Greenbole_z1,13.9831858,1762.023405,483722.1024,18.53298736,0,1.804453475,23.81720926,0.981468241,6.278649926,7.602230616,1.465478943,35.81279116,13.65348842,147.2804417,58.52956435,264.2975068,53.64814029,438.6576631,91.60020719,10670.12008,6.286707251,321.505148,8.973172278,1.54269883,1.439479232,6.684440675,1.411556328,5.117659248,2.616720501,7.486050244,7.644911586,6.504451543,11.03694625,3.768752143,6.488303166,5.311918372,4.028644641,3.059433894,3.404003851,2.875794304,2.541218933,2.054761849,11.22331112,2.875097855,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-Greenbole_z2,-405.6195636,21954.50573,355302.5042,-60.4012812,0,39.86062,62.89064095,17.41332129,85.59727493,87.57878002,43.81935568,273.4029386,141.6155968,1028.266005,460.2298908,1994.95688,378.9306575,2630.518287,777.3441906,102562.131,-12.93739016,9877.773215,11.19686099,2.705647253,1.997361437,33.65962239,1.263756591,12.81409191,8.007118698,24.60314962,18.34257902,20.54450928,23.62555016,6.489813232,22.60744179,10.07025447,9.601080374,3.844923829,8.177979791,8.597843039,9.109504844,3.136604082,47.91951839,11.85098567,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-Greenbole_z3,-29.11765861,2152.467023,480901.7788,8.656208438,0,1.882272165,17.20491221,0.916205189,5.999983357,9.164582758,2.340956495,38.7117007,16.31224442,154.2310226,60.73868694,286.8384766,56.41826503,456.6585678,102.7623985,12815.35118,3.457773008,554.1087443,5.821682131,2.717371032,1.67364392,10.31414319,2.233437049,17.06460107,4.411582523,16.31529859,13.10663472,9.57461637,19.3865481,5.489001077,12.04304142,5.674937347,4.853002283,3.319706267,6.452933935,3.879519858,5.305158606,1.853226313,17.63141255,4.312783609,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-Greenbole_z4,-394.258833,-5672.69505,539744.313,28.68875224,0,-17.65714671,-24.2638345,-9.39432647,-35.16626137,-24.7610876,-15.94806638,-18.23964887,-29.3674244,-69.87534188,-63.96591196,-266.6652674,-49.55088148,-242.1486688,-170.0034283,-31367.14292,5.765314663,-4055.921756,6.136622468,33.06111268,6.121150881,28.53923406,0.850381743,9.355362119,7.888781905,11.50752876,16.21884344,29.43820114,36.28876645,35.06748992,142.9649161,93.69741518,86.06629657,102.439423,94.28103616,100.6154899,52.70469355,27.38488011,33.13282336,31.7958149,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-Greenbole_z5,152.8338684,5300.904048,460198.5413,8.315342612,0,7.586751555,35.11672076,3.314312281,16.13127607,22.26781312,7.754780198,66.30659802,33.06401662,293.099463,130.112431,574.7781216,116.0883826,849.3050922,226.196643,27705.45391,4.896926382,2046.76608,6.642100714,2.561423642,2.995855345,17.78673305,3.232054915,10.22523424,5.446344369,17.77002627,21.53575899,20.98943961,35.88600796,10.90663036,9.764120406,9.458717031,10.17590183,6.755490752,7.823521586,5.301036558,6.986509748,3.405472591,21.95956495,5.322270702,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-Greenbole_z6,354.4942601,-7196.115621,551763.2825,44.50663757,0,-28.02881939,-58.66926644,-13.68493107,-49.9357243,-34.12614868,-20.17412119,-31.93244173,-38.18208753,-111.6009631,-85.94889081,-369.403455,-69.0211679,-355.0428006,-222.7524591,-40457.12152,8.273657473,-5028.322414,4.213559354,9.527439014,1.461771693,61.27077728,1.723162108,8.611490025,10.29283944,9.460652078,16.96863783,34.2140449,25.495858,32.98085328,49.3105008,33.54094453,42.19139763,15.16956667,29.43924015,19.85536259,23.62575548,4.569716977,71.88184083,13.81291917,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-Greenbole_z7,13.57019097,2141.957634,482507.2451,3.922381503,0,1.876136436,12.3991082,1.043792408,6.221089171,8.988067687,2.725460885,42.33905276,17.1469083,173.9637459,66.92125706,291.1130555,57.44071039,443.8608511,91.99095912,11406.23693,1.6475192,366.9602093,4.822161941,1.510205183,1.696319785,18.09724657,1.349592835,7.479211347,4.874228037,9.428656861,10.53158203,7.677744379,6.39285123,5.32750999,11.13917841,3.496916856,2.427617566,5.001495502,4.873532982,3.422507527,3.287296624,1.270542808,17.53117676,5.43065782,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-Greenbole_z8,228.6801288,-5724.783187,540126.5847,39.65666818,0,-17.05378239,-19.12715329,-7.450034443,-33.78685399,-24.94686373,-15.97701822,-17.72412904,-29.58776069,-69.2875352,-64.44583188,-268.6659888,-49.92264911,-243.9654485,-171.2789206,-31696.5217,7.790340127,-4073.506801,7.403351222,26.08488606,6.071616231,35.13655783,2.904476892,15.72596821,13.62500265,18.09032157,31.56919652,50.03542033,30.49159791,50.89602773,62.31477003,96.42128972,90.40262963,49.94327848,79.05707326,106.7080248,57.37756293,15.13062071,54.12926412,30.32501088,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-Greenbole_z9,-285.8271839,-6122.954846,561504.1027,35.59369059,0,-3907.753015,-7938.976599,-837.3538404,-2855.592287,-426.0828533,-33.15109049,-302.7940075,-49.29041874,-139.7093725,-74.55718877,-294.4549508,-52.34532674,-261.1444715,-178.0281599,-32620.3675,8.117969559,-7807.258471,6.64539972,9.186419097,52.65281431,57.34905136,3.682797104,3.778281414,3.485724945,3.572293685,4.919197921,6.617481376,18.29184286,11.59645973,27.42099095,18.97383237,38.06102629,26.16025232,52.54775492,52.45509089,47.75631956,98.15074564,62.08775882,4.797849055,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-Greenbole_z10,18.59810846,771.7738885,485637.1682,2.388524221,0,2.553836246,23.2094125,1.444086721,9.808343388,9.114978238,1.664500763,29.11065806,8.431462035,72.70061431,23.60406203,92.97665289,17.22990892,129.6587169,29.83936555,10494.1113,0.830264203,288.3812663,3.090421447,1.487289622,0.658861388,14.35662447,1.093732675,4.543170961,2.783895901,6.093988147,5.507244888,7.942955196,14.31474627,5.65367027,9.471094076,7.026264999,3.171601029,4.850444785,7.082845206,4.977451426,4.526312477,1.291177975,14.63860035,2.221720708,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-Greenbole_z11,16.19533928,2181.508765,483050.1497,15.89349387,0,1.7065079,17.73053988,1.08835908,7.841367468,10.12949737,1.583177801,39.75260936,15.4261939,162.9662205,65.56558247,315.369573,65.61479045,552.0265879,121.3070403,10433.87002,3.970544424,582.4994236,7.134093645,2.522808118,2.1881448,11.23332782,2.313581119,9.95243013,2.54093051,13.24820739,11.40851466,7.051058608,21.48410684,5.551757116,8.90582484,5.404008736,4.012158532,2.925503543,3.964237552,3.16314419,3.345145519,2.023846727,13.39932543,2.311032444,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-Greenbole_z12,-12.82306519,4899.929683,463539.1625,-0.388984149,0,12.04111014,33.49262891,4.745979488,22.82330521,21.41992308,8.352490914,74.67420009,34.78044756,291.5173581,122.1699779,528.3166674,102.3906597,727.5318409,188.2754351,25340.0616,1.014709107,1693.688467,7.443975192,3.435571726,2.206346226,23.30239146,2.716598989,9.543895866,6.695257986,16.08134521,12.78136794,17.28387433,18.10169446,10.6959095,11.38888029,7.465415794,6.814252591,5.068838546,6.473736646,2.686125373,6.384567478,2.693215335,34.08688974,5.840349753,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-Greenbole_z13,-9.326849409,5120.251114,460406.7329,-0.551952096,0,7.932208944,19.39520178,3.465227156,15.715246,21.3504816,10.61981694,72.37427059,33.77236272,275.5493864,119.0730242,522.0219459,101.1211446,732.8269543,190.124124,28032.80998,3.796793985,1957.619795,6.335541943,2.976926453,1.434088134,28.02931423,1.820028409,12.29706467,6.24266733,27.75504418,14.68408476,16.18745438,20.98494795,10.42534016,8.736867253,9.974218514,4.628373008,6.167545805,9.478650941,7.348659205,7.461019899,1.768472644,26.98816338,7.928116585,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCW-Greenbole_z14,137.6489769,-5949.731037,541612.8965,30.25655405,0,-17.51838769,-19.64824454,-7.65299971,-34.7073273,-25.62650446,-17.31555983,-18.20699695,-30.64238912,-75.78969416,-67.8832472,-286.9984398,-52.42898919,-270.8583339,-179.817132,-32762.34109,3.849885835,-4183.836526,7.18603623,12.82460139,2.784112403,53.06645005,2.530678001,21.44957777,21.60567893,39.03743101,29.52933378,33.27300622,32.06973698,43.5424597,91.28714159,58.03801034,54.66095302,62.04069332,52.70474295,49.20098855,49.58771577,17.25557965,44.73940986,46.05881565,,,,,,,,,,,,,,,,,,,,,,,,,,
